0 51.8e-9 20e-9
1 59.4e-9 20e-9
2 71.8e-9 20e-9
3 104.2e-9 20e-9
4 174.3e-9 20e-9
5 318e-9 20e-9
6 548e-9 20e-9
7 1e-6 20e-9
8 2e-6 20e-9
9 4e-6 20e-9
10 8.51e-6 20e-9
11 20.0e-6 20e-9
12 46.7e-6 20e-9
13 126.7e-6 20e-9
14 329e-6 20e-9
15 1.2e-3 20e-9
16 3.8e-3 20e-9
17 8.7e-3 20e-9
18 18.5e-3 20e-9
19 38.1e-3 20e-9
20 121e-3 20e-9

